date,sales,qty,product,category,region,profit
2023-10-18,18252.35,4,Headset Pro,Eletrônicos,Norte,4633.12
2023-10-19,11491.42,4,Cadeira Gamer,Home Office,Nordeste,2917.53
2023-10-19,3315.28,1,Mesa Escritório,Home Office,Nordeste,648.33
2023-10-19,3520.55,1,Headset Pro,Eletrônicos,Sul,913.7
2023-10-19,6609.96,2,Mesa Escritório,Home Office,Sul,1506.39
2023-10-19,1461.79,2,Notebook Pro X,Eletrônicos,Sul,492.49
2023-10-19,341.81,1,Cadeira Gamer,Home Office,Sul,82.83
2023-10-19,5079.9,2,Headset Pro,Eletrônicos,Sudeste,901.72
2023-10-19,6011.23,2,Smart Monitor 27,Eletrônicos,Sul,1409.16
2023-10-19,1320.5,4,Webcam HD,Eletrônicos,Sudeste,319.01
2023-10-20,3075.46,4,Webcam HD,Eletrônicos,Sudeste,483.36
2023-10-20,14608.49,3,Mouse Wireless,Acessórios,Centro-Oeste,4348.1
2023-10-20,2421.49,1,Smart Monitor 27,Eletrônicos,Sudeste,512.61
2023-10-20,7181.69,3,Headset Pro,Eletrônicos,Sudeste,2311.68
2023-10-20,5499.5,2,Smart Monitor 27,Eletrônicos,Nordeste,1481.15
2023-10-21,4989.95,3,Mouse Wireless,Acessórios,Sudeste,1707.77
2023-10-21,12985.36,4,Mouse Wireless,Acessórios,Norte,2266.43
2023-10-21,6974.76,2,Notebook Pro X,Eletrônicos,Sul,2271.73
2023-10-21,3336.3,1,Webcam HD,Eletrônicos,Norte,726.33
2023-10-21,1882.36,4,Webcam HD,Eletrônicos,Centro-Oeste,459.8
2023-10-22,2778.41,1,Mesa Escritório,Home Office,Centro-Oeste,580.72
2023-10-22,5871.39,3,Mesa Escritório,Home Office,Sul,1106.13
2023-10-22,1160.73,4,Headset Pro,Eletrônicos,Nordeste,172.41
2023-10-22,14534.01,4,Cadeira Gamer,Home Office,Norte,2734.9
2023-10-22,4228.42,1,Notebook Pro X,Eletrônicos,Centro-Oeste,743.36
2023-10-22,892.14,3,Mesa Escritório,Home Office,Sudeste,268.72
2023-10-22,504.47,2,Mouse Wireless,Acessórios,Norte,169.87
2023-10-22,5426.79,3,Cadeira Gamer,Home Office,Sul,1484.06
2023-10-22,9299.38,2,Webcam HD,Eletrônicos,Nordeste,2277.74
2023-10-22,2332.57,1,Mouse Wireless,Acessórios,Sul,644.81
2023-10-22,9436.16,3,Mesa Escritório,Home Office,Nordeste,1035.15
2023-10-22,6062.37,3,Notebook Pro X,Eletrônicos,Sudeste,1165.04
2023-10-23,1997.2,1,Cadeira Gamer,Home Office,Nordeste,372.53
2023-10-23,303.54,3,Headset Pro,Eletrônicos,Sul,48.66
2023-10-23,5275.02,4,Headset Pro,Eletrônicos,Sudeste,547.94
2023-10-23,1470.4,1,Mesa Escritório,Home Office,Centro-Oeste,217.44
2023-10-23,609.55,3,Smart Monitor 27,Eletrônicos,Centro-Oeste,66.51
2023-10-23,484.83,1,Mouse Wireless,Acessórios,Centro-Oeste,91.68
2023-10-23,4872.05,4,Smart Monitor 27,Eletrônicos,Norte,1388.56
2023-10-24,12923.65,3,Smart Monitor 27,Eletrônicos,Sul,3555.47
2023-10-24,7552.12,3,Mesa Escritório,Home Office,Centro-Oeste,830.86
2023-10-24,6245.47,2,Notebook Pro X,Eletrônicos,Centro-Oeste,629.09
2023-10-24,10100.62,3,Mesa Escritório,Home Office,Norte,1727.93
2023-10-24,12868.22,4,Mouse Wireless,Acessórios,Norte,2748.05
2023-10-24,12590.94,3,Webcam HD,Eletrônicos,Sul,2093.14
2023-10-25,10055.28,3,Notebook Pro X,Eletrônicos,Centro-Oeste,2976.29
2023-10-25,2578.29,1,Headset Pro,Eletrônicos,Sudeste,269.42
2023-10-25,9339.95,2,Notebook Pro X,Eletrônicos,Sudeste,1828.43
2023-10-25,15786.13,4,Mouse Wireless,Acessórios,Sudeste,4717.24
2023-10-25,2486.7,1,Mesa Escritório,Home Office,Sudeste,794.66
2023-10-25,1583.13,1,Teclado Mecânico,Acessórios,Nordeste,343.44
2023-10-25,2503.2,1,Headset Pro,Eletrônicos,Sul,325.26
2023-10-25,2330.11,1,Notebook Pro X,Eletrônicos,Sudeste,556.84
2023-10-25,9126.08,2,Teclado Mecânico,Acessórios,Centro-Oeste,3064.79
2023-10-26,10253.28,3,Mouse Wireless,Acessórios,Sul,3020.91
2023-10-26,9221.02,4,Cadeira Gamer,Home Office,Sudeste,1700.86
2023-10-26,10152.3,4,Cadeira Gamer,Home Office,Centro-Oeste,1408.23
2023-10-26,7969.63,3,Mouse Wireless,Acessórios,Sul,823.68
2023-10-26,9460.63,3,Teclado Mecânico,Acessórios,Norte,1122.1
2023-10-26,8094.96,2,Mouse Wireless,Acessórios,Centro-Oeste,927.43
2023-10-26,9669.85,3,Headset Pro,Eletrônicos,Sudeste,2312.81
2023-10-26,144.09,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,23.7
2023-10-26,8882.23,4,Teclado Mecânico,Acessórios,Norte,1963.38
2023-10-26,1045.78,4,Cadeira Gamer,Home Office,Norte,258.86
2023-10-26,9393.2,3,Teclado Mecânico,Acessórios,Sul,1666.93
2023-10-26,4973.51,1,Mesa Escritório,Home Office,Norte,1096.64
2023-10-26,13909.87,4,Mesa Escritório,Home Office,Norte,1832.98
2023-10-26,6468.17,4,Teclado Mecânico,Acessórios,Centro-Oeste,1164.45
2023-10-27,3778.51,3,Teclado Mecânico,Acessórios,Sul,1218.33
2023-10-27,6702.22,4,Webcam HD,Eletrônicos,Sudeste,2342.82
2023-10-27,9317.01,3,Cadeira Gamer,Home Office,Sudeste,1541.2
2023-10-27,7444.85,3,Mesa Escritório,Home Office,Sul,1980.52
2023-10-27,8838.56,2,Headset Pro,Eletrônicos,Centro-Oeste,1802.88
2023-10-27,2278.04,2,Teclado Mecânico,Acessórios,Sudeste,287.66
2023-10-28,15838.47,4,Mouse Wireless,Acessórios,Sudeste,2815.43
2023-10-28,1267.7,3,Headset Pro,Eletrônicos,Norte,346.26
2023-10-28,2620.09,4,Smart Monitor 27,Eletrônicos,Sudeste,768.26
2023-10-28,10867.11,4,Headset Pro,Eletrônicos,Sul,3476.01
2023-10-28,1007.85,2,Headset Pro,Eletrônicos,Sudeste,293.7
2023-10-28,2925.81,2,Cadeira Gamer,Home Office,Centro-Oeste,529.94
2023-10-28,11359.33,3,Webcam HD,Eletrônicos,Centro-Oeste,3724.7
2023-10-28,13557.57,4,Cadeira Gamer,Home Office,Sudeste,1905.46
2023-10-28,499.54,4,Notebook Pro X,Eletrônicos,Sul,164.57
2023-10-29,10135.09,3,Mesa Escritório,Home Office,Norte,1333.48
2023-10-29,9946.18,3,Notebook Pro X,Eletrônicos,Norte,2167.43
2023-10-29,4192.8,3,Webcam HD,Eletrônicos,Norte,1397.87
2023-10-29,9503.64,3,Mouse Wireless,Acessórios,Sudeste,3067.78
2023-10-29,4541.79,2,Teclado Mecânico,Acessórios,Norte,1155.67
2023-10-29,13250.34,4,Cadeira Gamer,Home Office,Sul,2117.6
2023-10-29,4462.08,1,Mouse Wireless,Acessórios,Centro-Oeste,747.79
2023-10-29,5183.57,2,Headset Pro,Eletrônicos,Sul,931.04
2023-10-29,3281.45,2,Webcam HD,Eletrônicos,Norte,804.75
2023-10-29,886.99,2,Webcam HD,Eletrônicos,Centro-Oeste,280.41
2023-10-29,3526.63,1,Mouse Wireless,Acessórios,Sul,979.63
2023-10-29,9475.62,3,Mesa Escritório,Home Office,Sul,1260.34
2023-10-29,2771.68,2,Notebook Pro X,Eletrônicos,Sudeste,444.69
2023-10-30,12173.77,3,Cadeira Gamer,Home Office,Norte,2302.03
2023-10-30,9730.71,4,Teclado Mecânico,Acessórios,Norte,3385.52
2023-10-30,9339.55,4,Mouse Wireless,Acessórios,Centro-Oeste,1862.71
2023-10-30,1244.76,1,Webcam HD,Eletrônicos,Sul,251.93
2023-10-30,1642.54,1,Headset Pro,Eletrônicos,Norte,363.62
2023-10-30,4618.89,1,Headset Pro,Eletrônicos,Nordeste,1146.14
2023-10-30,810.17,1,Mesa Escritório,Home Office,Sul,132.62
2023-10-31,1961.88,3,Notebook Pro X,Eletrônicos,Sudeste,567.68
2023-10-31,964.42,1,Teclado Mecânico,Acessórios,Sudeste,292.4
2023-10-31,4166.63,3,Mesa Escritório,Home Office,Sul,650.58
2023-10-31,14006.93,3,Cadeira Gamer,Home Office,Centro-Oeste,4717.91
2023-10-31,12864.42,4,Headset Pro,Eletrônicos,Norte,4100.49
2023-10-31,1303.57,2,Smart Monitor 27,Eletrônicos,Nordeste,434.74
2023-10-31,5008.8,2,Smart Monitor 27,Eletrônicos,Sudeste,1050.11
2023-10-31,5932.52,3,Smart Monitor 27,Eletrônicos,Sudeste,1771.84
2023-10-31,18089.66,4,Cadeira Gamer,Home Office,Centro-Oeste,5753.24
2023-10-31,2594.66,1,Cadeira Gamer,Home Office,Sudeste,355.11
2023-10-31,2428.85,4,Webcam HD,Eletrônicos,Sul,308.11
2023-10-31,4694.75,1,Webcam HD,Eletrônicos,Nordeste,1540.18
2023-11-01,3897.32,3,Cadeira Gamer,Home Office,Norte,517.92
2023-11-01,4843.05,1,Webcam HD,Eletrônicos,Centro-Oeste,793.27
2023-11-01,4310.69,1,Smart Monitor 27,Eletrônicos,Nordeste,549.63
2023-11-01,3563.1,2,Mesa Escritório,Home Office,Sudeste,856.56
2023-11-01,2267.73,1,Notebook Pro X,Eletrônicos,Norte,252.89
2023-11-01,4449.28,1,Mesa Escritório,Home Office,Nordeste,854.1
2023-11-01,3104.53,1,Headset Pro,Eletrônicos,Norte,984.76
2023-11-01,7586.07,2,Cadeira Gamer,Home Office,Norte,2594.65
2023-11-01,9074.7,2,Cadeira Gamer,Home Office,Sudeste,1179.17
2023-11-01,7015.02,2,Cadeira Gamer,Home Office,Sul,2149.16
2023-11-01,6751.76,2,Webcam HD,Eletrônicos,Nordeste,2131.48
2023-11-01,1857.42,2,Mesa Escritório,Home Office,Norte,335.47
2023-11-01,4580.27,1,Mesa Escritório,Home Office,Sul,761.8
2023-11-02,5013.74,3,Headset Pro,Eletrônicos,Centro-Oeste,1193.69
2023-11-02,19649.85,4,Notebook Pro X,Eletrônicos,Norte,6794.03
2023-11-02,2277.95,1,Teclado Mecânico,Acessórios,Nordeste,373.75
2023-11-02,8206.6,2,Webcam HD,Eletrônicos,Nordeste,1659.36
2023-11-02,8097.73,2,Notebook Pro X,Eletrônicos,Sudeste,970.21
2023-11-02,1013.87,3,Teclado Mecânico,Acessórios,Nordeste,214.93
2023-11-02,7357.9,4,Headset Pro,Eletrônicos,Nordeste,1325.73
2023-11-02,2816.36,4,Mouse Wireless,Acessórios,Sul,385.46
2023-11-02,4415.72,2,Teclado Mecânico,Acessórios,Sul,1407.52
2023-11-02,4429.53,2,Webcam HD,Eletrônicos,Centro-Oeste,1288.55
2023-11-03,9987.81,3,Smart Monitor 27,Eletrônicos,Nordeste,1124.77
2023-11-03,788.45,1,Headset Pro,Eletrônicos,Norte,201.56
2023-11-03,12425.11,3,Notebook Pro X,Eletrônicos,Nordeste,3903.39
2023-11-03,5956.74,4,Headset Pro,Eletrônicos,Centro-Oeste,2008.05
2023-11-03,1771.0,1,Notebook Pro X,Eletrônicos,Nordeste,602.97
2023-11-04,414.84,1,Teclado Mecânico,Acessórios,Nordeste,108.15
2023-11-04,9787.0,2,Mouse Wireless,Acessórios,Norte,1366.56
2023-11-04,7241.43,4,Notebook Pro X,Eletrônicos,Nordeste,2473.36
2023-11-04,732.28,1,Mesa Escritório,Home Office,Centro-Oeste,152.01
2023-11-04,7721.39,4,Teclado Mecânico,Acessórios,Sul,2065.41
2023-11-04,18309.06,4,Webcam HD,Eletrônicos,Sudeste,5643.74
2023-11-04,2452.09,1,Headset Pro,Eletrônicos,Sul,491.89
2023-11-04,4837.64,1,Mesa Escritório,Home Office,Sudeste,1120.63
2023-11-04,5574.65,4,Mesa Escritório,Home Office,Sul,564.99
2023-11-04,19791.25,4,Headset Pro,Eletrônicos,Norte,2173.53
2023-11-05,1671.59,1,Headset Pro,Eletrônicos,Centro-Oeste,529.74
2023-11-05,10828.9,4,Teclado Mecânico,Acessórios,Centro-Oeste,2388.74
2023-11-05,1118.43,1,Cadeira Gamer,Home Office,Sul,339.28
2023-11-05,2302.74,2,Teclado Mecânico,Acessórios,Sudeste,655.21
2023-11-05,1738.5,3,Notebook Pro X,Eletrônicos,Sul,424.26
2023-11-05,17287.85,4,Mesa Escritório,Home Office,Sudeste,5800.87
2023-11-06,1826.31,1,Teclado Mecânico,Acessórios,Nordeste,289.5
2023-11-06,13853.22,3,Headset Pro,Eletrônicos,Centro-Oeste,2060.86
2023-11-06,2714.72,1,Mouse Wireless,Acessórios,Nordeste,912.17
2023-11-06,16662.04,4,Webcam HD,Eletrônicos,Norte,3123.31
2023-11-06,2611.62,1,Mouse Wireless,Acessórios,Sul,435.99
2023-11-06,3135.88,1,Smart Monitor 27,Eletrônicos,Norte,843.19
2023-11-06,18836.54,4,Smart Monitor 27,Eletrônicos,Sudeste,3434.47
2023-11-06,166.23,1,Cadeira Gamer,Home Office,Sul,23.36
2023-11-06,925.36,1,Cadeira Gamer,Home Office,Norte,268.46
2023-11-07,4734.3,1,Mouse Wireless,Acessórios,Nordeste,706.72
2023-11-07,2495.15,2,Mesa Escritório,Home Office,Nordeste,417.71
2023-11-07,10995.98,4,Webcam HD,Eletrônicos,Sul,3435.14
2023-11-07,3685.23,1,Teclado Mecânico,Acessórios,Centro-Oeste,510.54
2023-11-07,2937.74,1,Webcam HD,Eletrônicos,Sul,432.64
2023-11-07,14003.82,4,Webcam HD,Eletrônicos,Sul,3217.95
2023-11-07,2350.13,4,Notebook Pro X,Eletrônicos,Sul,589.98
2023-11-07,1388.83,1,Mouse Wireless,Acessórios,Sul,195.69
2023-11-07,4147.3,2,Headset Pro,Eletrônicos,Sudeste,1025.22
2023-11-07,3451.0,1,Mesa Escritório,Home Office,Centro-Oeste,778.06
2023-11-07,9873.58,2,Headset Pro,Eletrônicos,Norte,2372.5
2023-11-07,6265.56,2,Notebook Pro X,Eletrônicos,Norte,1069.67
2023-11-07,9763.53,2,Mouse Wireless,Acessórios,Centro-Oeste,1675.08
2023-11-07,14547.29,4,Teclado Mecânico,Acessórios,Norte,1746.0
2023-11-08,12245.41,3,Mesa Escritório,Home Office,Centro-Oeste,1618.17
2023-11-08,6923.04,2,Smart Monitor 27,Eletrônicos,Sul,1124.82
2023-11-08,6334.64,2,Mesa Escritório,Home Office,Sul,871.88
2023-11-08,4164.29,2,Mouse Wireless,Acessórios,Sul,794.98
2023-11-08,10458.13,4,Headset Pro,Eletrônicos,Sudeste,2341.81
2023-11-08,3844.02,4,Webcam HD,Eletrônicos,Sudeste,958.23
2023-11-08,4451.03,2,Headset Pro,Eletrônicos,Norte,841.01
2023-11-08,4143.16,1,Webcam HD,Eletrônicos,Sudeste,916.94
2023-11-08,8666.76,2,Webcam HD,Eletrônicos,Norte,1514.22
2023-11-09,2677.14,4,Mesa Escritório,Home Office,Sul,680.16
2023-11-09,10444.11,3,Mesa Escritório,Home Office,Norte,2063.69
2023-11-09,827.57,1,Notebook Pro X,Eletrônicos,Nordeste,197.44
2023-11-09,1779.11,3,Teclado Mecânico,Acessórios,Norte,315.63
2023-11-09,13351.73,3,Notebook Pro X,Eletrônicos,Sudeste,3681.71
2023-11-10,2996.06,3,Headset Pro,Eletrônicos,Centro-Oeste,622.93
2023-11-10,638.79,3,Webcam HD,Eletrônicos,Centro-Oeste,207.09
2023-11-10,4317.97,1,Notebook Pro X,Eletrônicos,Sul,437.67
2023-11-10,2897.2,4,Webcam HD,Eletrônicos,Sudeste,752.74
2023-11-10,9233.84,4,Headset Pro,Eletrônicos,Nordeste,2663.06
2023-11-11,7766.48,2,Notebook Pro X,Eletrônicos,Sul,2412.21
2023-11-11,1354.5,1,Smart Monitor 27,Eletrônicos,Nordeste,355.84
2023-11-11,3168.1,3,Mouse Wireless,Acessórios,Nordeste,1023.78
2023-11-11,2825.16,2,Teclado Mecânico,Acessórios,Sul,709.12
2023-11-11,560.56,1,Notebook Pro X,Eletrônicos,Sudeste,96.8
2023-11-12,4807.5,1,Teclado Mecânico,Acessórios,Nordeste,865.94
2023-11-12,4898.66,2,Mesa Escritório,Home Office,Sudeste,939.66
2023-11-12,296.61,1,Mesa Escritório,Home Office,Centro-Oeste,96.51
2023-11-12,1979.32,1,Mouse Wireless,Acessórios,Centro-Oeste,611.92
2023-11-12,12545.19,3,Smart Monitor 27,Eletrônicos,Centro-Oeste,3444.2
2023-11-12,4107.73,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,450.17
2023-11-12,792.9,4,Teclado Mecânico,Acessórios,Sul,194.77
2023-11-13,4283.94,1,Cadeira Gamer,Home Office,Centro-Oeste,578.51
2023-11-13,4370.6,1,Webcam HD,Eletrônicos,Norte,925.19
2023-11-13,731.28,2,Headset Pro,Eletrônicos,Sul,205.76
2023-11-13,7595.94,3,Webcam HD,Eletrônicos,Norte,1526.11
2023-11-13,4400.79,1,Mouse Wireless,Acessórios,Centro-Oeste,1334.71
2023-11-14,13291.3,3,Headset Pro,Eletrônicos,Nordeste,4430.42
2023-11-14,6140.18,3,Cadeira Gamer,Home Office,Sudeste,1131.09
2023-11-14,2862.73,2,Teclado Mecânico,Acessórios,Sul,438.52
2023-11-14,455.62,1,Mouse Wireless,Acessórios,Sudeste,142.42
2023-11-14,19072.39,4,Headset Pro,Eletrônicos,Sudeste,3837.65
2023-11-14,16724.71,4,Mesa Escritório,Home Office,Centro-Oeste,2195.49
2023-11-14,3982.71,1,Mesa Escritório,Home Office,Nordeste,622.54
2023-11-14,2133.49,1,Notebook Pro X,Eletrônicos,Nordeste,387.73
2023-11-14,5702.48,2,Smart Monitor 27,Eletrônicos,Nordeste,835.32
2023-11-14,19911.48,4,Mesa Escritório,Home Office,Norte,2103.49
2023-11-14,11613.74,3,Smart Monitor 27,Eletrônicos,Norte,2579.15
2023-11-14,4493.09,3,Notebook Pro X,Eletrônicos,Centro-Oeste,718.01
2023-11-15,376.27,1,Mesa Escritório,Home Office,Sul,72.37
2023-11-15,3323.17,1,Mouse Wireless,Acessórios,Norte,1129.14
2023-11-15,3677.49,2,Headset Pro,Eletrônicos,Nordeste,931.03
2023-11-15,1442.8,1,Smart Monitor 27,Eletrônicos,Sul,449.42
2023-11-15,2742.6,2,Teclado Mecânico,Acessórios,Norte,332.3
2023-11-15,12588.25,3,Cadeira Gamer,Home Office,Sul,1726.58
2023-11-15,4218.17,1,Smart Monitor 27,Eletrônicos,Nordeste,1161.36
2023-11-15,3177.47,3,Headset Pro,Eletrônicos,Centro-Oeste,974.48
2023-11-15,2029.04,1,Mouse Wireless,Acessórios,Centro-Oeste,300.23
2023-11-15,7763.47,2,Mouse Wireless,Acessórios,Sudeste,1587.45
2023-11-15,917.47,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,102.45
2023-11-15,5073.17,4,Smart Monitor 27,Eletrônicos,Sudeste,1701.82
2023-11-15,14197.16,4,Cadeira Gamer,Home Office,Centro-Oeste,4776.19
2023-11-15,5105.69,2,Smart Monitor 27,Eletrônicos,Nordeste,1602.66
2023-11-16,4051.92,3,Mouse Wireless,Acessórios,Sudeste,1089.61
2023-11-16,7766.09,3,Mouse Wireless,Acessórios,Sul,1802.87
2023-11-16,8251.05,2,Notebook Pro X,Eletrônicos,Sudeste,884.04
2023-11-16,655.6,1,Cadeira Gamer,Home Office,Sul,183.67
2023-11-16,6071.04,3,Headset Pro,Eletrônicos,Sudeste,1126.21
2023-11-17,5786.04,4,Mesa Escritório,Home Office,Sudeste,1639.12
2023-11-17,3798.26,2,Headset Pro,Eletrônicos,Sul,894.78
2023-11-17,7125.84,2,Headset Pro,Eletrônicos,Norte,1243.53
2023-11-17,3704.54,4,Headset Pro,Eletrônicos,Centro-Oeste,908.35
2023-11-17,2491.71,1,Mouse Wireless,Acessórios,Norte,641.89
2023-11-17,3391.72,1,Mesa Escritório,Home Office,Centro-Oeste,673.55
2023-11-17,3412.36,1,Notebook Pro X,Eletrônicos,Centro-Oeste,943.23
2023-11-17,13632.55,4,Teclado Mecânico,Acessórios,Nordeste,2785.98
2023-11-17,8281.34,2,Mesa Escritório,Home Office,Sudeste,2087.62
2023-11-17,4163.52,4,Mouse Wireless,Acessórios,Nordeste,1290.69
2023-11-17,12797.53,3,Teclado Mecânico,Acessórios,Nordeste,4471.4
2023-11-17,4952.09,1,Teclado Mecânico,Acessórios,Centro-Oeste,754.46
2023-11-18,9974.74,2,Mouse Wireless,Acessórios,Nordeste,1698.38
2023-11-18,3850.38,4,Mouse Wireless,Acessórios,Sudeste,1142.14
2023-11-18,13589.31,3,Teclado Mecânico,Acessórios,Centro-Oeste,2446.69
2023-11-18,4253.44,1,Cadeira Gamer,Home Office,Norte,1245.8
2023-11-18,5245.82,3,Notebook Pro X,Eletrônicos,Sul,801.57
2023-11-18,4648.59,3,Notebook Pro X,Eletrônicos,Centro-Oeste,1497.09
2023-11-18,8184.86,4,Mouse Wireless,Acessórios,Sudeste,1320.38
2023-11-19,1670.63,1,Webcam HD,Eletrônicos,Centro-Oeste,477.97
2023-11-19,19247.97,4,Mesa Escritório,Home Office,Centro-Oeste,2836.62
2023-11-19,11490.92,4,Mouse Wireless,Acessórios,Centro-Oeste,1600.79
2023-11-19,5405.13,3,Notebook Pro X,Eletrônicos,Centro-Oeste,1460.8
2023-11-19,17837.87,4,Headset Pro,Eletrônicos,Nordeste,3747.89
2023-11-19,1304.2,2,Mesa Escritório,Home Office,Sudeste,318.51
2023-11-19,3055.79,1,Webcam HD,Eletrônicos,Centro-Oeste,554.31
2023-11-19,12616.74,3,Mouse Wireless,Acessórios,Nordeste,4046.13
2023-11-20,1224.37,2,Mesa Escritório,Home Office,Nordeste,161.85
2023-11-20,651.1,3,Notebook Pro X,Eletrônicos,Centro-Oeste,138.36
2023-11-20,1306.73,4,Notebook Pro X,Eletrônicos,Sudeste,246.9
2023-11-20,907.12,1,Mouse Wireless,Acessórios,Centro-Oeste,247.0
2023-11-20,2062.35,3,Smart Monitor 27,Eletrônicos,Sul,455.53
2023-11-20,11999.43,4,Mouse Wireless,Acessórios,Centro-Oeste,1416.62
2023-11-20,4463.3,1,Webcam HD,Eletrônicos,Centro-Oeste,1081.55
2023-11-20,15147.22,4,Teclado Mecânico,Acessórios,Sudeste,4367.37
2023-11-20,2559.37,4,Mouse Wireless,Acessórios,Sul,717.45
2023-11-20,3247.16,1,Smart Monitor 27,Eletrônicos,Nordeste,355.86
2023-11-20,16899.78,4,Notebook Pro X,Eletrônicos,Sul,2953.29
2023-11-21,2918.78,2,Headset Pro,Eletrônicos,Norte,760.93
2023-11-21,8390.67,2,Teclado Mecânico,Acessórios,Centro-Oeste,1709.94
2023-11-21,3871.88,1,Cadeira Gamer,Home Office,Norte,930.56
2023-11-21,9748.19,2,Mouse Wireless,Acessórios,Centro-Oeste,3378.55
2023-11-21,11726.39,4,Teclado Mecânico,Acessórios,Sul,3369.33
2023-11-21,1528.78,1,Notebook Pro X,Eletrônicos,Norte,254.89
2023-11-21,18775.99,4,Webcam HD,Eletrônicos,Centro-Oeste,4364.83
2023-11-21,8466.22,3,Headset Pro,Eletrônicos,Sul,2412.07
2023-11-21,7727.28,2,Mesa Escritório,Home Office,Centro-Oeste,2216.23
2023-11-21,3142.01,1,Mouse Wireless,Acessórios,Norte,878.97
2023-11-21,454.55,1,Headset Pro,Eletrônicos,Sul,145.58
2023-11-21,13272.31,3,Mesa Escritório,Home Office,Sul,3259.66
2023-11-21,3422.8,1,Mesa Escritório,Home Office,Sul,696.91
2023-11-22,7142.0,4,Smart Monitor 27,Eletrônicos,Sul,1209.25
2023-11-22,589.93,1,Mesa Escritório,Home Office,Norte,63.94
2023-11-22,5522.76,3,Mesa Escritório,Home Office,Sudeste,620.15
2023-11-22,7068.24,4,Smart Monitor 27,Eletrônicos,Sudeste,718.35
2023-11-22,5466.32,2,Webcam HD,Eletrônicos,Sudeste,1695.63
2023-11-22,1700.78,1,Cadeira Gamer,Home Office,Sudeste,355.96
2023-11-22,4583.28,2,Teclado Mecânico,Acessórios,Norte,541.26
2023-11-22,808.44,1,Mesa Escritório,Home Office,Nordeste,221.36
2023-11-22,4373.75,2,Smart Monitor 27,Eletrônicos,Sul,1514.99
2023-11-22,4192.35,2,Mouse Wireless,Acessórios,Sudeste,605.18
2023-11-22,15065.48,4,Notebook Pro X,Eletrônicos,Nordeste,4907.77
2023-11-22,1473.83,4,Notebook Pro X,Eletrônicos,Centro-Oeste,302.71
2023-11-22,4675.03,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,1101.42
2023-11-22,3921.05,4,Webcam HD,Eletrônicos,Norte,1332.76
2023-11-23,3547.38,2,Cadeira Gamer,Home Office,Sudeste,1130.38
2023-11-23,4581.62,1,Notebook Pro X,Eletrônicos,Sul,697.15
2023-11-23,11764.75,4,Teclado Mecânico,Acessórios,Centro-Oeste,1654.46
2023-11-23,3613.06,4,Notebook Pro X,Eletrônicos,Sul,1026.07
2023-11-23,19798.84,4,Teclado Mecânico,Acessórios,Norte,3847.84
2023-11-23,1878.48,2,Smart Monitor 27,Eletrônicos,Norte,536.14
2023-11-23,9229.91,2,Teclado Mecânico,Acessórios,Sudeste,1219.79
2023-11-23,13887.11,4,Cadeira Gamer,Home Office,Nordeste,1833.75
2023-11-23,10580.19,4,Webcam HD,Eletrônicos,Norte,2552.56
2023-11-23,2767.94,2,Webcam HD,Eletrônicos,Nordeste,886.93
2023-11-23,5682.86,2,Headset Pro,Eletrônicos,Sul,588.93
2023-11-23,2119.27,4,Webcam HD,Eletrônicos,Centro-Oeste,419.37
2023-11-23,17387.15,4,Cadeira Gamer,Home Office,Centro-Oeste,6009.78
2023-11-24,15843.45,4,Teclado Mecânico,Acessórios,Nordeste,4913.05
2023-11-24,3623.21,1,Headset Pro,Eletrônicos,Norte,818.75
2023-11-24,4303.79,1,Smart Monitor 27,Eletrônicos,Sul,751.6
2023-11-24,1737.66,1,Mouse Wireless,Acessórios,Sul,184.95
2023-11-24,9569.22,3,Webcam HD,Eletrônicos,Centro-Oeste,2750.19
2023-11-24,2639.27,1,Headset Pro,Eletrônicos,Sul,564.47
2023-11-25,17632.41,4,Cadeira Gamer,Home Office,Centro-Oeste,1820.59
2023-11-25,6155.19,4,Teclado Mecânico,Acessórios,Norte,1230.42
2023-11-25,9257.34,2,Mouse Wireless,Acessórios,Sudeste,982.18
2023-11-25,2020.64,1,Headset Pro,Eletrônicos,Sul,335.23
2023-11-25,2201.55,1,Notebook Pro X,Eletrônicos,Sul,579.15
2023-11-25,4386.89,4,Smart Monitor 27,Eletrônicos,Norte,599.79
2023-11-25,1812.35,2,Mouse Wireless,Acessórios,Norte,287.07
2023-11-25,2839.73,2,Notebook Pro X,Eletrônicos,Nordeste,852.39
2023-11-25,4933.11,1,Headset Pro,Eletrônicos,Nordeste,882.06
2023-11-25,7872.11,4,Mouse Wireless,Acessórios,Sul,2736.96
2023-11-25,17149.55,4,Notebook Pro X,Eletrônicos,Centro-Oeste,2816.61
2023-11-25,3816.58,3,Notebook Pro X,Eletrônicos,Sul,777.83
2023-11-26,9831.29,4,Headset Pro,Eletrônicos,Norte,2112.5
2023-11-26,7884.4,3,Cadeira Gamer,Home Office,Centro-Oeste,1288.1
2023-11-26,3301.12,1,Mesa Escritório,Home Office,Sudeste,388.19
2023-11-26,5510.03,3,Mouse Wireless,Acessórios,Sudeste,1076.04
2023-11-26,10814.43,3,Mouse Wireless,Acessórios,Sudeste,2586.63
2023-11-26,12893.93,3,Smart Monitor 27,Eletrônicos,Sudeste,4332.67
